Edad,Sexo,Estatura,Peso,DiasDeporte
34,hombre,164.5,73.5,0
16,mujer,170.3,66.4,0
73,hombre,182.3,98.1,5
62,mujer,166.4,84.9,2
45,mujer,162.9,100.4,0
61,mujer,163.1,54.8,7
79,hombre,171.9,76.2,0
53,hombre,175,57.599999999999994,7
56,mujer,164.8,76.4,0
47,mujer,168.8,95.3,0
36,mujer,160.3,97.1,5
76,mujer,169.7,124.9,0
26,mujer,165.1,88.7,0
6,hombre,117.7,14.7,3
2,hombre,101.2,15.2,0
11,mujer,151.2,28.200000000000003,5
52,hombre,171.3,79.1,5
71,mujer,168.2,60.5,0
56,mujer,166.8,63.2,5
14,mujer,165.2,61.9,0
33,hombre,179.5,68,3
25,hombre,171.3,69.3,0
27,mujer,157.4,93.1,2
16,mujer,159.8,59.8,4
55,mujer,164.8,81,4
22,mujer,162.2,54.5,0
16,mujer,161,49.2,0
56,mujer,153.9,95.8,0
14,hombre,159.6,59.2,0
68,hombre,159.7,50.8,1
80,mujer,NA,38.6,0
10,hombre,145.6,46.4,0
80,mujer,155.6,76.2,1
7,hombre,122.4,10.1,7
1,mujer,NA,10.3,0
6,mujer,122,24,1
10,mujer,152,46.9,2
29,mujer,164.9,70.6,7
38,hombre,185.5,156.4,0
80,mujer,161.8,61.9,0
4,hombre,110.6,22.2,0
31,hombre,170.4,82.8,0
43,hombre,185.9,82.6,3
21,mujer,161.8,68.8,4
63,hombre,184.3,58.7,7
13,mujer,151.3,40.4,0
53,hombre,180.3,101.9,0
54,hombre,180.8,66.8,6
27,mujer,166,93,0
8,hombre,129.3,30.6,0
30,hombre,174.2,66,6
1,hombre,NA,5.699999999999999,3
25,hombre,172.9,112.7,0
51,mujer,163,63.3,4
76,hombre,164.1,82.4,0
70,mujer,163.7,78.4,0
46,hombre,179.4,86.7,0
39,mujer,156.3,50.3,0
64,mujer,172.4,105.3,0
70,mujer,174.2,92.8,2
5,mujer,118.8,14,4
12,hombre,157.9,38.2,0
36,hombre,182.5,112.4,3
6,mujer,121.9,22.4,1
10,mujer,136,27,3
33,mujer,162.5,68.1,3
56,mujer,177.4,57.3,4
18,mujer,156.7,34.1,7
63,mujer,168.8,57.9,0
54,hombre,174.2,107.1,0
10,mujer,130.1,38.5,0
7,hombre,119.3,21.6,0
46,hombre,183.7,108.8,0
62,hombre,171.8,90.3,0
75,hombre,185.9,95.4,0
60,hombre,168.1,109.2,1
20,hombre,176.6,72.7,1
50,mujer,151.9,65.5,0
32,mujer,164,74.5,0
14,hombre,166.5,56.5,3
19,mujer,156.1,100.6,0
28,mujer,166.7,57,5
11,hombre,146.7,50.1,2
72,mujer,162.4,98.1,4
4,mujer,102.4,17.4,0
20,mujer,153.3,104,0
14,hombre,160.1,42.5,3
36,mujer,150.3,47.1,3
11,hombre,146.4,38.4,4
28,hombre,183.5,105.3,0
20,hombre,168.3,50.4,2
37,mujer,170.1,85.2,0
14,mujer,152.5,44,4
73,mujer,159,69.9,0
29,mujer,164.2,55,5
56,mujer,164,66,0
41,mujer,161.3,49.1,5
38,mujer,163.1,55.9,5
45,hombre,178.2,77.6,7
1,mujer,NA,10.6,1
38,mujer,158.4,94.9,0
6,hombre,124.7,23.7,0
13,hombre,162.8,68.8,0
14,hombre,163.5,41.4,0
55,hombre,173,89.6,0
79,mujer,163.2,68.3,0
47,mujer,164.8,79.9,0
15,mujer,157.4,52.9,0
67,hombre,168.8,68.3,0
80,hombre,172,74.6,2
33,mujer,164.5,68.8,4
24,hombre,189.5,72.3,2
61,hombre,NA,NA,5
28,hombre,174,83.2,3
23,hombre,185.5,167.6,0
15,hombre,173.6,65.6,0
15,hombre,179.4,55.2,4
14,mujer,150.5,42,2
60,hombre,173.8,100.2,0
50,mujer,171.5,62,0
59,hombre,166.3,75.8,0
13,mujer,158.7,46.9,2
69,hombre,182.8,89.1,1
9,hombre,142.3,27.6,5
45,mujer,167.1,68.6,0
13,hombre,165.5,61.599999999999994,5
67,mujer,157.4,46.8,6
8,hombre,131.5,28.5,0
42,mujer,158.2,76.8,0
29,mujer,161.4,58.6,0
34,hombre,188.2,89.1,3
80,hombre,169.1,89,0
17,hombre,166.9,48.1,3
71,mujer,160.6,44,0
73,mujer,155.4,76.5,0
21,hombre,174.1,82.8,0
8,mujer,124.5,23.9,2
37,mujer,164.5,56.7,5
80,hombre,159.4,56,0
15,hombre,170.9,53.8,1
39,mujer,161.4,71.3,0
59,mujer,172.9,79.5,0
51,mujer,157.2,105.5,0
34,mujer,154.2,76.4,0
59,hombre,171.9,91.7,0
0,hombre,NA,12.7,0
12,hombre,154.4,46.1,0
16,mujer,156.6,45.9,0
13,hombre,169.9,56.2,0
72,hombre,165.6,67.6,0
6,hombre,121.5,22.1,0
27,hombre,171.1,76.3,0
15,hombre,166.6,53.7,0
12,mujer,163.6,61.5,0
50,hombre,171,56.2,0
13,hombre,174.3,44.5,6
40,mujer,165.7,68.3,7
31,mujer,157,140.1,0
52,hombre,188.3,106.7,0
30,hombre,178.8,95.5,1
27,hombre,173.6,133.9,0
20,hombre,170.4,61.7,0
13,hombre,160.9,73.1,1
14,hombre,173,66.3,0
22,mujer,166.6,61.8,5
60,hombre,160.3,65.1,0
70,hombre,169.7,81,5
9,hombre,136.4,37.9,0
11,mujer,158.8,81.8,0
33,mujer,160.6,55.8,0
33,mujer,162.3,56.9,0
63,hombre,170.9,101.6,2
16,hombre,176.2,57.8,0
9,mujer,132,30.6,0
56,mujer,158.4,100.8,0
68,mujer,165.1,80.3,0
34,hombre,173.1,70.9,0
26,mujer,164.8,71.9,0
19,mujer,170.7,60,0
20,hombre,190.6,105.5,0
78,mujer,165.4,70.8,6
13,hombre,162.2,47.4,0
25,hombre,185.1,100.4,5
32,mujer,167.7,65.5,0
65,mujer,163.4,55.6,5
4,hombre,106.2,4.6,7
50,hombre,181.7,100.9,0
18,hombre,169.9,112.1,0
35,mujer,156,50,0
28,hombre,169.1,63,3
20,mujer,156.3,61.7,0
79,mujer,163.2,53.8,4
72,mujer,164.5,72,0
39,mujer,152,54.3,0
27,mujer,162.7,73.1,7
47,hombre,172.4,83.2,0
41,mujer,167.7,72.8,0
80,hombre,175.1,68,0
80,hombre,177.7,65.4,2
2,hombre,87.8,11.2,1
45,hombre,170.3,67.5,7
60,hombre,180,73.1,0
0,mujer,NA,3.4000000000000004,2
16,mujer,163.6,61.8,2
80,mujer,156.5,55.1,5
28,hombre,170.9,92.1,0
80,hombre,171,67.1,0
44,hombre,173.3,84,0
50,hombre,170.8,86.2,0
5,mujer,116.7,12.9,5
52,mujer,165.5,65.6,3
30,hombre,175.7,76.9,0
9,hombre,133.6,30.8,0
8,hombre,131.2,20.2,3
56,hombre,173.5,109.3,0
56,hombre,180.5,99.8,0
0,hombre,NA,10.1,0
0,mujer,NA,8.3,0
2,mujer,96.5,21.8,0
58,mujer,148.4,89.1,0
9,mujer,150.9,38,0
62,hombre,181.2,88,0
47,hombre,175.3,85.6,2
29,hombre,186.6,69.2,0
17,mujer,153.8,49.6,0
17,hombre,180.4,77,0
45,mujer,164.1,73.7,1
59,hombre,175.8,98.6,0
32,hombre,186,82.8,0
51,hombre,174.7,68,0
9,hombre,138.3,31.9,0
78,mujer,160.5,81.6,0
35,mujer,161.4,77,5
36,hombre,165.3,109.4,0
9,mujer,138.5,51.2,4
56,mujer,160.8,82.1,0
11,hombre,142.9,26.4,3
36,mujer,169.8,88.9,0
22,mujer,165.1,63.7,0
5,mujer,121,22.1,1
63,hombre,169.6,74.7,6
4,mujer,101.9,8.5,5
13,hombre,165.7,49.9,4
49,hombre,174.2,79.7,2
24,mujer,162.6,78.1,0
60,hombre,179.8,89.2,0
50,mujer,151.2,69.3,4
8,mujer,133.2,28.3,0
46,mujer,173.2,188.5,0
63,mujer,163,60.2,2
48,mujer,161,88.1,0
43,hombre,170.1,74.1,0
20,hombre,167.9,70.3,0
15,mujer,160.4,52.5,1
27,hombre,168.4,63.4,0
8,hombre,127.1,25.5,0
49,mujer,162.2,101.5,4
16,mujer,164.3,53.4,0
28,hombre,166.9,88.8,0
69,hombre,163.2,83.8,0
54,hombre,179.6,85.4,3
11,mujer,161.3,78.8,0
69,mujer,159.3,92.4,0
59,hombre,181.6,98.2,5
19,hombre,168.4,87.3,0
17,hombre,169.8,80.7,0
35,mujer,167.1,76.2,3
19,mujer,165.4,55.4,0
80,mujer,148.4,68.7,0
27,mujer,167.7,80.9,2
5,hombre,116.6,20.8,1
69,mujer,165.4,72.2,5
17,mujer,164.9,41.8,5
36,hombre,186.8,131.3,0
40,hombre,182.3,93.2,4
32,hombre,175.3,99,5
12,mujer,154.3,43.2,0
27,hombre,172,71.8,0
75,mujer,163.1,78.1,0
36,hombre,183,88,1
45,hombre,169.3,73.1,0
73,mujer,160.7,71.7,0
8,hombre,133.7,29.1,0
74,hombre,173.2,68.7,1
43,mujer,158,61.5,4
0,mujer,NA,8.8,0
70,mujer,159.1,60.900000000000006,5
2,mujer,96.6,15.3,0
15,mujer,159,46.5,0
0,mujer,NA,11.8,0
43,hombre,165.9,65.7,0
1,hombre,NA,3.4000000000000004,4
16,mujer,165.6,118,0
16,hombre,171.4,63.8,0
63,hombre,169,63.8,0
19,hombre,167.5,66.7,0
70,mujer,159.6,83,0
60,mujer,167.8,51,0
42,mujer,166.1,61.5,0
19,mujer,167.1,45.4,7
21,mujer,167.1,83.8,3
27,hombre,190.5,106.3,4
2,mujer,89.5,7.699999999999999,4
51,mujer,170.4,78.8,3
46,hombre,177.9,80.7,0
68,mujer,167.6,112,2
28,mujer,160.9,56.6,3
27,hombre,181.8,108.1,0
44,hombre,169.8,84.1,1
6,hombre,116,14,3
61,mujer,149.7,66.2,0
33,hombre,175.3,98.7,0
47,mujer,165.6,62.5,0
35,hombre,185.7,79,7
12,mujer,141.9,26.1,3
21,hombre,162.5,57.4,2
41,hombre,181.4,96.5,2
19,mujer,160.8,61.5,0
77,mujer,153.6,82.1,0
4,mujer,108.8,16.8,0
80,hombre,172.6,79.4,5
29,hombre,178.4,59.3,6
34,mujer,153.9,60.9,1
63,mujer,166.8,66.1,0
58,hombre,186.1,79.9,2
52,hombre,181.1,95.8,0
6,mujer,112.5,5,6
57,hombre,152.2,69.5,4
49,mujer,153,60.3,0
26,mujer,170.2,101.5,5
9,mujer,139.5,30.7,0
69,mujer,162.5,65.2,0
13,hombre,158.4,61.599999999999994,3
28,hombre,177.4,95.3,7
5,hombre,113.3,21.5,0
28,mujer,163.7,63.7,2
70,mujer,155.1,103.5,0
80,mujer,156.5,43,2
8,mujer,124.6,12,7
13,mujer,147.9,38.4,0
21,mujer,171.8,56.5,0
66,mujer,157,85.5,0
61,mujer,158.2,88.1,0
6,mujer,116.7,20.2,0
28,mujer,165.7,134.1,0
65,mujer,160.7,95.2,5
35,mujer,161,41.5,4
27,hombre,166.4,93.2,0
49,hombre,180.2,75.3,0
53,hombre,185.5,87.1,0
42,hombre,178.4,71.8,7
42,mujer,167.3,66.2,5
47,mujer,157.5,80.2,0
43,hombre,182.7,90.2,0
11,hombre,150.3,36.8,2
18,hombre,182.1,61.599999999999994,6
14,mujer,159.3,48.8,0
54,hombre,184.7,94.1,7
34,hombre,172.9,73.5,0
73,mujer,169.9,82.9,0
14,hombre,175.2,63.7,0
2,mujer,89.8,13.3,0
7,mujer,115.3,27.6,0
19,hombre,188,70.4,5
62,mujer,154.3,72.5,0
8,hombre,127.9,27.6,1
55,mujer,170.4,62.3,0
61,mujer,160.6,71.5,0
73,hombre,153.7,66.7,2
30,hombre,184.5,79.7,3
70,mujer,160.7,57.5,3
24,hombre,168.3,71.6,0
70,mujer,162.2,82.2,2
70,mujer,162.1,62.2,0
17,mujer,156.5,50.1,0
32,hombre,166.2,78.3,0
65,mujer,153.3,73.8,3
38,mujer,172.6,63.3,3
58,mujer,154.4,49.9,3
18,hombre,176.6,81.8,0
19,mujer,170.1,69,0
1,mujer,NA,5.9,2
30,mujer,181.3,67.1,0
3,hombre,93.5,14.6,0
32,mujer,171.2,81.7,0
9,hombre,142.2,33.5,0
15,mujer,172.5,77.1,2
64,mujer,156.2,79.5,0
6,hombre,118.4,19.5,3
51,mujer,157.1,63.8,0
15,hombre,163.4,55.2,0
51,hombre,175.7,77.8,0
51,mujer,155.6,84.8,0
43,hombre,177.2,105.1,0
22,mujer,158.4,67.3,3
79,mujer,151.4,50.6,4
6,mujer,114.2,21.1,0
29,mujer,166.3,116.2,0
7,hombre,136.6,28.6,2
28,hombre,177.1,80.9,0
20,hombre,184.9,80.1,0
10,hombre,154.7,35.9,0
54,hombre,171.9,117.3,0
54,hombre,183.5,107.6,0
53,mujer,169.3,68.7,0
40,hombre,173.6,71.2,7
52,mujer,160.9,131.1,6
22,hombre,179.7,73.8,0
64,hombre,183.8,119.1,0
31,mujer,159.2,80.2,3
3,mujer,100.4,13.2,0
33,hombre,182.2,124.9,0
60,mujer,148.8,54.6,0
10,mujer,140.4,46.8,3
45,hombre,166.4,76.2,5
43,mujer,169.2,55,0
57,hombre,192.8,86.1,0
24,hombre,176,69.2,0
34,mujer,165.1,66.4,0
25,hombre,176,59,2
24,mujer,165.9,68.6,0
21,hombre,174.7,70.7,3
8,hombre,132.2,27.2,0
17,hombre,174,79.9,0
16,hombre,170.6,60.6,0
65,hombre,161.8,72,0
16,hombre,183.9,77.8,0
55,mujer,168.5,75.7,5
45,mujer,166.5,92.5,0
74,hombre,169.5,107.3,3
4,hombre,97.3,15.2,0
70,hombre,159.6,63.5,3
3,mujer,98.9,11,2
0,hombre,NA,5,3
62,hombre,181,114.2,0
47,hombre,167.6,89.9,2
2,hombre,92.3,11.3,2
3,hombre,107.6,18.2,0
80,mujer,144.4,43.2,3
7,hombre,136,44.8,1
41,hombre,160.5,57.400000000000006,5
80,hombre,176.6,81.7,4
8,hombre,132.8,34.2,0
49,mujer,145.9,70,5
21,hombre,176.6,105.9,2
4,mujer,100.1,16.9,0
37,mujer,176.4,136.8,0
14,mujer,156.6,70.8,0
12,mujer,159.8,39.6,7
12,mujer,157.7,54.1,0
39,mujer,177.8,88.2,0
4,hombre,98.6,13.7,0
12,hombre,168.6,79.8,0
54,mujer,154.8,71.2,0
37,hombre,184.6,93.7,0
24,mujer,168.3,134.6,0
52,hombre,174.3,89,0
78,mujer,158.6,64.4,2
15,hombre,164,59.1,0
54,mujer,170.8,95.4,3
44,mujer,167.1,75.9,0
3,mujer,99.6,19.8,0
15,hombre,184.3,60,3
36,hombre,167.8,104,0
48,hombre,180.8,80.4,7
47,mujer,172.6,59.599999999999994,5
16,mujer,156,67.9,4
26,mujer,158.4,67.3,7
59,mujer,155.1,78.9,0
27,mujer,150.5,67,0
52,mujer,155.3,84.5,0
48,mujer,169.1,55.5,4
56,hombre,156.7,57.5,0
55,hombre,177.9,84.5,3
13,hombre,162.9,58.099999999999994,7
47,mujer,148.7,83.9,0
36,mujer,162.1,80.2,0
65,mujer,165.7,67.7,0
36,mujer,158.7,67.5,0
38,mujer,156.2,61.7,0
80,mujer,160.3,59.6,0
32,mujer,149.3,70.3,0
14,mujer,159.2,79.5,0
64,mujer,159.6,61.7,0
63,mujer,165.2,69.2,7
21,mujer,159.4,56.7,0
3,mujer,92.8,14.4,0
39,hombre,175.3,105.8,3
40,hombre,166,98.4,0
75,hombre,171.1,72.3,0
43,mujer,163.1,82.2,0
7,hombre,109.9,5.4,7
77,mujer,166,82,2
38,mujer,157.2,60.4,0
59,mujer,159.6,80,0
78,hombre,176.9,113.4,0
13,mujer,157.8,57.3,5
39,hombre,168.7,48.6,4
44,mujer,152.9,58.9,3
48,mujer,153.6,83,0
7,mujer,118.5,22.3,0
65,hombre,166.2,72.5,0
1,mujer,NA,4.9,3
37,hombre,171.8,80.9,2
68,hombre,181.2,83.7,5
76,hombre,181.2,115.1,0
29,mujer,165.4,72.5,0
46,mujer,173.2,86.4,0
33,hombre,160.6,68.6,5
65,mujer,159.8,69.6,6
1,mujer,NA,10,0
5,mujer,106,16.5,0
20,hombre,169.1,57.3,0
19,hombre,181.3,80.4,2
59,mujer,153.9,49.1,0
16,hombre,174.8,83.2,0
25,mujer,165.5,78.6,0
15,mujer,152.3,41.8,5
52,hombre,170.4,83.9,0
31,hombre,166.2,79.4,0
58,hombre,164.4,62.099999999999994,7
5,hombre,119.5,33.1,0
1,hombre,NA,6.6,3
56,mujer,164.7,86.4,0
37,mujer,166.4,78.6,5
14,hombre,166.8,64.8,7
39,mujer,161.1,66.8,4
5,mujer,107.8,13,3
63,mujer,173.3,87,0
19,mujer,168.4,48.9,7
3,hombre,104.7,16.7,0
36,mujer,153.5,56.6,3
56,hombre,180.7,91.8,0
16,mujer,160.8,58.6,1
80,hombre,182.8,96,0
39,hombre,170.4,74.2,0
5,hombre,109.5,19.6,0
62,hombre,186.9,96.8,0
57,hombre,174.7,80.3,0
9,mujer,139.2,26.299999999999997,4
12,hombre,158.7,36.3,7
21,mujer,168.6,85.8,6
22,mujer,159.7,68.9,0
10,mujer,142.2,35.4,0
80,mujer,162.6,61.3,4
80,mujer,152,81.1,0
51,mujer,152.3,78.4,0
66,hombre,172.8,91.6,0
28,mujer,150.4,42.4,0
37,mujer,168,60.7,6
0,mujer,NA,5.8,0
12,mujer,152.6,48.8,0
10,mujer,143.5,29.6,4
2,mujer,89.1,11.2,2
30,mujer,164.8,187.5,0
0,hombre,NA,5.5,1
38,hombre,164.8,89.7,0
9,mujer,133.7,34,0
4,hombre,108,29.2,0
6,hombre,123.5,20,3
24,hombre,167.6,63.3,1
17,hombre,169.8,61.5,0
43,hombre,180.4,115.6,0
2,mujer,89.4,6.199999999999999,4
8,hombre,140,37,1
49,mujer,147.9,72.8,0
45,mujer,164.4,55.3,3
45,mujer,150.5,65,0
4,hombre,102.5,8.2,6
80,hombre,173.6,72.6,0
25,mujer,166.8,70.9,0
3,mujer,98.1,15,0
2,mujer,NA,12.1,0
29,hombre,189.8,103.5,0
16,hombre,176.1,59.2,2
58,mujer,170.1,80.1,0
3,hombre,103.1,17.2,0
53,hombre,172.9,84.9,0
26,mujer,NA,NA,0
39,hombre,177.2,81.3,0
54,hombre,170.7,98.5,0
1,mujer,NA,4,5
12,hombre,155.6,52.3,1
1,hombre,NA,10.8,0
64,mujer,168.1,65.7,5
58,hombre,172.4,42,7
12,hombre,167,54.6,4
16,mujer,167.2,53.1,5
50,hombre,179.5,92.1,0
55,hombre,176,109.8,0
42,hombre,184.3,86.7,0
36,mujer,153.2,66.6,5
10,mujer,148.2,55.6,0
50,mujer,171.3,91.2,0
24,mujer,156.4,36.7,5
76,mujer,152.2,71,5
54,hombre,170.6,152.3,0
23,mujer,175.4,77.3,0
13,mujer,159.6,79.9,4
20,hombre,174.9,83.2,0
74,hombre,177.1,79.1,0
11,hombre,142.1,37.6,0
22,mujer,159.2,89,2
59,mujer,157.3,80.3,3
32,hombre,173.5,77.3,7
20,mujer,171.2,69.1,0
40,hombre,173.3,68.7,2
19,hombre,162.5,63.5,0
6,hombre,119.4,16,7
12,hombre,166.5,91.5,0
52,hombre,180.8,98.8,2
22,mujer,151.9,81.7,0
62,hombre,186.6,96.7,6
33,hombre,166.6,78.2,2
46,hombre,173.6,80.2,5
59,mujer,158.4,62.400000000000006,2
61,hombre,171.1,107.3,5
59,hombre,176.5,86.6,0
16,hombre,163.1,57.7,0
46,mujer,166.1,83.6,0
75,hombre,166.4,99.1,5
4,mujer,110.1,19.7,0
2,hombre,96.7,11.5,2
27,hombre,171.4,47.3,5
71,hombre,163.3,65.9,0
57,hombre,190.2,108.1,0
80,mujer,157.9,62.3,7
68,mujer,158.8,55.5,5
37,mujer,169.1,89.9,0
66,mujer,153.4,54.1,6
67,mujer,156.7,63.1,0
43,mujer,159.8,96.2,0
46,hombre,183.3,97.2,0
6,mujer,127.8,24.1,2
25,hombre,177.1,86.6,5
39,mujer,158.1,53.1,0
56,mujer,162.8,98.5,2
13,mujer,161.6,86.3,0
52,hombre,185.6,126.6,0
60,hombre,176.9,81.8,0
62,mujer,151.1,46.6,7
50,hombre,174.3,89.2,0
36,mujer,167.5,81.6,4
50,mujer,161.8,63.400000000000006,4
69,hombre,180.8,68.8,0
72,mujer,154.8,44.7,4
3,mujer,97.7,4.1,6
65,mujer,171.2,79.9,3
62,mujer,156.4,75.7,0
0,hombre,NA,-6.7,7
17,mujer,157.8,54.5,0
31,hombre,192.8,97.6,3
42,mujer,181.6,70.7,0
19,hombre,190.6,51.8,5
50,mujer,164.4,78.1,0
44,mujer,164.9,86.9,0
60,hombre,179.8,106.7,2
37,hombre,171.3,82.3,3
17,hombre,168.9,51.2,2
74,hombre,176.2,88.1,0
22,hombre,176.2,62.7,0
74,hombre,173.9,75.7,2
25,mujer,165.7,59.4,3
56,hombre,173.7,102.9,0
7,hombre,127.9,25.1,0
9,mujer,142.7,41.3,0
28,hombre,178.1,79.6,0
57,mujer,164.9,77.7,0
49,hombre,189.2,106.5,0
19,mujer,166.6,68.4,0
20,hombre,190.8,108.6,0
40,mujer,167.3,89.4,0
26,hombre,180.7,56.5,0
26,hombre,180.1,79,0
19,mujer,167.6,87.8,3
80,hombre,168.2,63.2,4
19,hombre,165,58.6,0
48,mujer,168.5,65.9,0
52,hombre,174.4,100.7,0
30,mujer,153.3,54.3,7
10,mujer,139.4,21.7,5
0,hombre,NA,-5.3,7
27,mujer,166.3,82.3,0
3,mujer,95.2,16,0
65,hombre,167.1,90.3,0
17,hombre,190.9,107.9,4
49,hombre,NA,58.5,1
26,hombre,171.1,67.5,2
40,hombre,174.4,74.2,0
15,mujer,157.4,52,4
27,mujer,161.3,47.5,7
12,mujer,148,40,0
26,mujer,164.8,80.9,2
25,mujer,165.1,63.599999999999994,5
64,mujer,163.1,62.8,3
35,hombre,187,125.9,0
29,hombre,183.8,89.8,0
53,hombre,176.6,95.1,7
13,mujer,167.5,55.7,0
16,mujer,153.3,71.6,1
38,hombre,167.7,86.6,0
2,hombre,91.7,3.5,5
58,mujer,152.9,76,0
5,mujer,106.4,11.9,4
23,mujer,168.2,103.1,3
23,mujer,142.4,51.7,0
64,mujer,157.5,70.9,0
71,mujer,162.6,52.7,6
9,hombre,149.1,30.1,3
36,hombre,171,83,2
80,hombre,189.4,77.8,3
27,hombre,177.6,111.1,0
20,hombre,184.2,110.7,3
73,hombre,173.8,120.8,0
12,mujer,167.1,72.5,0
3,hombre,102.8,17,0
61,hombre,176.9,78.6,0
58,mujer,146,108,0
58,mujer,155.8,74,1
1,mujer,NA,12,0
67,hombre,170.5,87.8,0
8,hombre,137.4,22.1,2
5,hombre,113.4,15.2,3
47,mujer,164.6,63,0
42,hombre,179.5,74.2,4
2,mujer,91.5,15.5,0
50,hombre,165.5,62.3,0
37,mujer,166.3,96.8,2
56,mujer,166,70.8,7
22,mujer,165.2,72.2,0
49,hombre,174.4,100.1,3
27,mujer,163.9,63,3
42,hombre,185.1,87.4,3
30,hombre,169,66.9,0
9,mujer,130.6,24.6,1
14,hombre,170.9,85.9,2
62,mujer,152.3,104.3,7
28,mujer,172.9,61.7,0
51,mujer,162.1,77.7,3
31,hombre,167,55.6,3
63,mujer,169.6,71.5,2
15,mujer,164.2,52.5,0
3,hombre,95.4,12.3,2
9,mujer,136.2,53.8,0
58,hombre,176.6,72.7,3
5,hombre,114.8,16.7,2
3,mujer,90,11.6,0
26,hombre,178.2,65.5,0
4,hombre,112.5,18.8,0
50,mujer,149.3,69.2,0
43,mujer,159.9,60.7,2
50,mujer,161.1,71,5
44,hombre,175,91,0
79,mujer,165.6,82.4,0
15,hombre,164.5,49.6,2
6,mujer,123.1,22.2,0
56,hombre,166.1,118.1,4
0,mujer,NA,-0.20000000000000018,5
13,hombre,173.6,45.4,5
9,hombre,137.5,23.2,3
52,hombre,170,80.7,0
80,mujer,153.7,52.1,0
1,mujer,NA,11.8,0
5,hombre,120.9,8.2,7
21,mujer,162.9,52.6,0
59,hombre,174.6,67.3,1
80,mujer,162.4,71.1,0
70,mujer,164.3,90.6,0
64,hombre,165.2,49.8,6
55,mujer,161.2,72.5,1
43,mujer,163.6,63.3,0
3,hombre,108.7,22.8,4
30,hombre,173.2,82.6,0
80,mujer,159,46.3,3
1,hombre,NA,5.6,4
31,hombre,181.3,144.1,7
16,hombre,167.5,63.1,0
37,hombre,177.7,70.7,0
40,hombre,185.2,78.1,7
6,hombre,125,21.1,4
70,hombre,172.2,89.7,6
70,hombre,173.1,100.8,2
65,hombre,176.2,128.5,0
37,hombre,187,74.3,6
16,hombre,178.5,84,3
73,mujer,155.7,53.1,4
35,mujer,163.3,76.3,0
52,hombre,171.5,84.4,0
36,mujer,164.6,65.1,0
68,hombre,173.8,82.3,0
1,mujer,NA,12.4,1
22,hombre,186.9,54.4,5
3,mujer,100.9,14.9,0
45,mujer,163.3,52.4,5
34,mujer,161.6,65.8,0
14,mujer,169.4,68.9,3
23,mujer,160.3,81.3,0
36,hombre,176.1,75.8,3
5,hombre,113,12.7,4
49,hombre,177.1,73.1,1
40,mujer,163.5,87.7,0
17,hombre,170.7,74.4,2
20,hombre,175.5,63.1,0
22,mujer,159,55.5,0
33,mujer,163,80.8,5
31,hombre,163.9,58.4,0
9,mujer,142.3,62,0
75,hombre,185.1,95.9,5
57,hombre,177.8,80.8,0
80,hombre,172.2,46.7,0
80,mujer,151.3,80.9,0
27,mujer,166.6,75.5,5
28,mujer,164.1,71.9,5
56,mujer,182,88.5,0
54,mujer,161.3,56.6,0
40,hombre,166.9,79.5,0
12,mujer,159.9,54.8,7
4,hombre,109.4,17.9,0
12,hombre,175.6,85.6,4
51,mujer,160.7,52.1,4
56,mujer,162.4,73.5,4
69,hombre,172,94.6,0
20,mujer,162.9,62.1,0
75,mujer,146.8,89.8,3
3,hombre,98.4,14,0
8,hombre,130.5,21.4,3
16,hombre,174.7,64.2,0
11,hombre,149,50,0
2,mujer,88.3,12.2,0
62,hombre,173.1,76.4,0
14,hombre,172.2,66.9,7
23,mujer,157.6,116.1,0
21,mujer,151.6,29,7
29,mujer,149.2,56.2,0
59,mujer,160.7,69.7,4
12,hombre,154.6,33.3,6
55,mujer,166.1,71.7,0
70,hombre,171.1,78.3,3
32,hombre,179.5,92.2,0
14,mujer,160.3,39.1,6
28,hombre,180.2,131.1,0
10,mujer,157.6,49.4,0
16,mujer,150.8,64.8,0
31,hombre,170.7,182.9,1
16,hombre,175.6,111.9,2
53,mujer,168,91.1,0
3,hombre,97.3,16.3,0
2,mujer,95.6,0.3000000000000007,7
12,mujer,165.2,66,0
35,mujer,170.3,52.5,4
55,hombre,170.9,61.8,2
38,hombre,159.8,67.2,2
65,hombre,184.2,73.2,0
38,mujer,153,74.3,0
50,mujer,155.6,58.8,6
19,hombre,166.5,50.6,3
16,hombre,167.4,55.8,0
32,mujer,155.4,68.7,5
47,hombre,165.6,60.8,0
7,mujer,128.4,25.8,3
4,mujer,107.7,20.6,0
24,hombre,184.1,75.5,5
77,mujer,152,105.2,3
7,mujer,121.2,13.9,4
17,hombre,168,65.4,4
68,hombre,172,94.5,0
18,hombre,171.2,78.6,0
11,mujer,155.1,27.700000000000003,4
56,hombre,182.8,55.2,1
9,mujer,131,16,6
19,hombre,169.1,69.8,2
70,mujer,172.3,58.599999999999994,5
37,mujer,169.8,125.7,0
2,hombre,85.4,7.5,2
26,mujer,167.4,80.8,1
42,hombre,179.4,100.4,0
47,mujer,173.4,93,0
3,hombre,91.5,9.7,3
69,mujer,163.4,56,4
12,hombre,144.4,42.6,0
39,hombre,180.3,103.7,0
80,mujer,149.3,65.3,2
50,mujer,169.9,86.6,0
0,hombre,NA,-0.5,4
18,hombre,181.7,64.1,0
34,hombre,174.7,136.9,0
34,hombre,178.5,97.1,0
53,mujer,149.4,76.6,0
20,hombre,165.5,86.2,0
30,mujer,170.4,54.5,2
